treatment,day,revalence_index,class_label,voc_count
TA 2,4,94.59,moderate,117
TA 2,4,94.55,moderate,117
TA 2,4,90.18,moderate,117
TA 2,4,88.78,moderate,117
TA 2,4,88.75,moderate,117
TA 2,4,88.72,moderate,117
TA 2,4,88.67,moderate,117
TA 2,4,94.28,moderate,117
TA 2,4,92.44,moderate,117
TA 2,4,92.32,moderate,117
TA 2,4,91.11,moderate,117
TA 2,4,91.08,moderate,117
TA 2,4,98.07,moderate,117
TA 2,4,97.72,moderate,117
TA 2,4,97.46,moderate,117
TA 2,4,97.15,moderate,117
TA 2,4,97.05,moderate,117
TA 2,4,91.87,moderate,117
TA 2,4,90.24,moderate,117
TA 2,4,90.19,moderate,117
TA 2,4,38.48,moderate,117
TA 2,4,38.38,moderate,117
TA 2,4,67.74,moderate,117
TA 2,4,67.06,moderate,117
TA 2,4,66.88,moderate,117
TA 2,4,66.64,moderate,117
TA 2,4,66.52,moderate,117
TA 2,4,90.55,moderate,117
TA 2,4,72.61,fresh,178
TA 2,4,69.54,fresh,178
TA 2,4,62.16,fresh,178
TA 2,4,21.03,fresh,178
TA 2,4,20.59,fresh,178
TA 2,4,18.51,fresh,178
TA 2,4,17.81,fresh,178
TA 2,4,9.44,fresh,178
TA 2,4,55.45,fresh,178
TA 2,4,51.53,fresh,178
TA 2,4,47.07,fresh,178
TA 2,4,44.56,fresh,178
TA 2,4,43.48,fresh,178
TA 2,4,95.94,fresh,178
TA 2,4,95.73,fresh,178
TA 2,4,94.69,fresh,178
TA 2,4,93.3,fresh,178
TA 2,4,91.54,fresh,178
TA 2,4,99.05,fresh,178
TA 2,4,96.93,fresh,178
TA 2,4,96.51,fresh,178
TA 2,4,94.19,fresh,178
TA 2,4,94.1,fresh,178
TA 2,4,96.94,fresh,178
TA 2,4,95.15,fresh,178
TA 2,4,95.02,fresh,178
TA 2,4,92.94,fresh,178
TA 2,4,92.75,fresh,178
TA 2,4,78.12,fresh,178
TA 2,4,76.65,fresh,178
TA 2,4,76.1,fresh,178
TA 2,4,74.27,fresh,178
TA 2,4,73.63,fresh,178
TA 2,4,94.92,fresh,178
TA 2,4,94.87,fresh,178
TA 2,4,94.58,fresh,178
TA 2,4,93.81,fresh,178
TA 2,4,93.67,fresh,178
TA 2,4,70.81,fresh,178
TA 2,4,70.38,fresh,178
TA 2,4,69.91,fresh,178
TA 2,4,69.76,fresh,178
TA 2,4,67.65,fresh,178
TA 2,4,53.71,fresh,178
TA 2,4,53.31,fresh,178
TA 2,4,53.04,fresh,178
TA 2,4,53.04,fresh,178
TA 2,4,52.63,fresh,178
TA 2,4,76.84,fresh,178
TA 2,4,76.73,fresh,178
TA 2,4,76.42,fresh,178
TA 2,4,75.8,fresh,178
TA 2,4,75.29,fresh,178
TA 2,4,92.54,fresh,178
TA 2,4,77.77,fresh,178
TA 2,4,77.23,fresh,178
TA 2,4,76.49,fresh,178
TA 2,4,76.47,fresh,178
TA 2,4,96.1,fresh,178
TA 2,4,95.76,fresh,178
TA 2,4,95.64,fresh,178
TA 2,4,95.52,fresh,178
TA 2,4,95.52,fresh,178
TA 2,4,94.63,fresh,178
TA 2,4,94.51,fresh,178
TA 2,4,94.48,fresh,178
TA 2,4,94.12,fresh,178
TA 2,4,90.25,fresh,178
TA 2,4,75.57,fresh,178
TA 2,4,73.67,fresh,178
TA 2,4,72.55,fresh,178
TA 2,4,53.01,fresh,178
TA 2,4,52.36,fresh,178
TA 2,4,81.93,fresh,178
TA 2,4,81.32,fresh,178
TA 2,4,81.22,fresh,178
TA 2,4,81.07,fresh,178
TA 2,4,80.68,fresh,178
TA 2,4,97.47,fresh,178
TA 2,4,97.2,fresh,178
TA 2,4,94.98,fresh,178
TA 2,4,93.46,fresh,178
TA 2,4,92.98,fresh,178
TA 2,4,83.55,fresh,178
TA 2,4,82.95,fresh,178
TA 2,4,82.77,fresh,178
TA 2,4,82.62,fresh,178
TA 2,4,82.56,fresh,178
TA 2,4,78.56,fresh,178
TA 2,4,78.51,fresh,178
TA 2,4,78.0,fresh,178
TA 2,4,77.58,fresh,178
TA 2,4,77.45,fresh,178
TA 2,4,95.1,fresh,178
TA 2,4,94.94,fresh,178
TA 2,4,94.88,fresh,178
TA 2,4,94.78,fresh,178
TA 2,4,94.56,fresh,178
TA 2,4,92.78,fresh,178
TA 2,4,91.35,fresh,178
TA 2,4,90.69,fresh,178
TA 2,4,88.97,fresh,178
TA 2,4,86.6,fresh,178
TA 2,4,89.73,fresh,178
TA 2,4,89.45,fresh,178
TA 2,4,89.22,fresh,178
TA 2,4,89.12,fresh,178
TA 2,4,88.98,fresh,178
TA 2,4,96.33,fresh,178
TA 2,4,95.93,fresh,178
TA 2,4,95.78,fresh,178
TA 2,4,95.73,fresh,178
TA 2,4,95.6,fresh,178
TA 2,4,75.62,fresh,178
TA 2,4,74.4,fresh,178
TA 2,4,74.22,fresh,178
TA 2,4,73.95,fresh,178
TA 2,4,73.81,fresh,178
TA 2,4,90.76,fresh,178
TA 2,4,90.67,fresh,178
TA 2,4,90.55,fresh,178
TA 2,4,90.2,fresh,178
TA 2,4,89.14,fresh,178
TA 2,4,73.65,fresh,178
TA 2,4,65.6,fresh,178
TA 2,4,54.12,fresh,178
TA 2,4,54.07,fresh,178
TA 2,4,53.93,fresh,178
TA 2,4,83.9,fresh,178
TA 2,4,83.33,fresh,178
TA 2,4,82.88,fresh,178
TA 2,4,82.64,fresh,178
TA 2,4,82.12,fresh,178
TA 2,4,94.09,fresh,178
TA 2,4,94.02,fresh,178
TA 2,4,93.77,fresh,178
TA 2,4,93.76,fresh,178
TA 2,4,93.68,fresh,178
TA 2,4,71.68,fresh,178
TA 2,4,70.53,fresh,178
TA 2,4,69.97,fresh,178
TA 2,4,69.95,fresh,178
TA 2,4,69.93,fresh,178
TA 2,4,81.87,fresh,178
TA 2,4,80.47,fresh,178
TA 2,4,80.44,fresh,178
TA 2,4,80.29,fresh,178
TA 2,4,80.14,fresh,178
TA 2,4,94.6,fresh,178
TA 2,4,30.14,fresh,178
TA 2,4,29.96,fresh,178
TA 2,4,29.94,fresh,178
TA 2,4,29.94,fresh,178
TA 2,4,89.52,fresh,178
TA 2,4,89.19,fresh,178
TA 2,4,88.91,fresh,178
TA 2,4,88.75,fresh,178
TA 2,4,88.56,fresh,178
TA 2,4,85.0,fresh,178
TA 2,4,84.93,fresh,178
TA 2,4,84.73,fresh,178
TA 2,4,84.73,fresh,178
TA 2,4,84.44,fresh,178
TA 2,4,80.63,fresh,178
TA 2,4,80.57,fresh,178
TA 2,4,80.57,fresh,178
TA 2,4,80.41,fresh,178
TA 2,4,11.6,fresh,178
TA 2,4,7.09,fresh,178
TA 2,4,7.09,fresh,178
TA 2,4,7.08,fresh,178
TA 2,4,7.08,fresh,178
TA 2,4,7.07,fresh,178
TA 2,4,13.65,fresh,178
TA 2,4,13.63,fresh,178
TA 2,4,13.63,fresh,178
TA 2,4,13.46,fresh,178
TA 2,4,13.46,fresh,178
TA 2,4,88.48,moderate,120
TA 2,4,84.36,moderate,120
TA 2,4,59.45,moderate,120
TA 2,4,59.2,moderate,120
TA 2,4,58.94,moderate,120
TA 2,4,58.9,moderate,120
TA 2,4,1.18,moderate,120
TA 2,4,84.7,moderate,120
TA 2,4,84.45,moderate,120
TA 2,4,83.64,moderate,120
TA 2,4,81.01,moderate,120
TA 2,4,1.13,moderate,120
TA 2,4,61.46,moderate,120
TA 2,4,59.1,moderate,120
TA 2,4,57.67,moderate,120
TA 2,4,55.86,moderate,120
TA 2,4,0.62,moderate,120
TA 2,4,92.83,moderate,120
TA 2,4,92.62,moderate,120
TA 2,4,91.45,moderate,120
TA 2,4,90.27,moderate,120
TA 2,4,88.74,moderate,120
TA 2,4,74.03,moderate,120
TA 2,4,72.5,moderate,120
TA 2,4,72.19,moderate,120
TA 2,4,70.39,moderate,120
TA 2,4,70.33,moderate,120
TA 2,4,81.04,moderate,120
TA 2,4,80.09,moderate,120
TA 2,4,78.84,moderate,120
TA 2,4,78.76,moderate,120
TA 2,4,78.32,moderate,120
TA 2,4,89.18,moderate,120
TA 2,4,88.9,moderate,120
TA 2,4,88.88,moderate,120
TA 2,4,88.7,moderate,120
TA 2,4,88.58,moderate,120
TA 2,4,73.42,moderate,120
TA 2,4,73.19,moderate,120
TA 2,4,72.77,moderate,120
TA 2,4,71.82,moderate,120
TA 2,4,70.97,moderate,120
TA 2,4,85.88,moderate,120
TA 2,4,85.73,moderate,120
TA 2,4,85.31,moderate,120
TA 2,4,84.98,moderate,120
TA 2,4,49.75,moderate,120
TA 2,4,87.68,moderate,120
TA 2,4,80.96,moderate,120
TA 2,4,80.89,moderate,120
TA 2,4,80.85,moderate,120
TA 2,4,80.36,moderate,120
TA 2,4,97.48,moderate,120
TA 2,4,94.59,moderate,120
TA 2,4,94.43,moderate,120
TA 2,4,92.17,moderate,120
TA 2,4,90.69,moderate,120
TA 2,4,82.37,moderate,120
TA 2,4,82.26,moderate,120
TA 2,4,81.81,moderate,120
TA 2,4,81.47,moderate,120
TA 2,4,81.25,moderate,120
TA 2,4,98.88,moderate,120
TA 2,4,98.72,moderate,120
TA 2,4,98.72,moderate,120
TA 2,4,98.62,moderate,120
TA 2,4,98.55,moderate,120
TA 2,4,95.81,moderate,120
TA 2,4,95.36,moderate,120
TA 2,4,95.21,moderate,120
TA 2,4,95.18,moderate,120
TA 2,4,95.05,moderate,120
TA 2,4,96.82,moderate,120
TA 2,4,96.66,moderate,120
TA 2,4,96.57,moderate,120
TA 2,4,96.32,moderate,120
TA 2,4,96.28,moderate,120
TA 2,4,84.26,moderate,120
TA 2,4,82.44,moderate,120
TA 2,4,79.57,moderate,120
TA 2,4,79.55,moderate,120
TA 2,4,79.48,moderate,120
TA 2,4,87.16,moderate,120
TA 2,4,59.18,moderate,120
TA 2,4,58.0,moderate,120
TA 2,4,57.93,moderate,120
TA 2,4,54.81,moderate,120
TA 2,4,93.99,moderate,120
TA 2,4,93.97,moderate,120
TA 2,4,93.67,moderate,120
TA 2,4,93.67,moderate,120
TA 2,4,93.59,moderate,120
TA 2,4,92.75,moderate,120
TA 2,4,92.36,moderate,120
TA 2,4,92.11,moderate,120
TA 2,4,91.85,moderate,120
TA 2,4,91.73,moderate,120
TA 2,4,90.54,moderate,120
TA 2,4,34.0,moderate,120
TA 2,4,33.79,moderate,120
TA 2,4,33.79,moderate,120
TA 2,4,33.79,moderate,120
TA 2,4,85.39,moderate,120
TA 2,4,85.33,moderate,120
TA 2,4,85.33,moderate,120
TA 2,4,85.16,moderate,120
TA 2,4,38.91,moderate,120
TA 2,4,93.12,moderate,120
TA 2,4,92.69,moderate,120
TA 2,4,92.68,moderate,120
TA 2,4,91.75,moderate,120
TA 2,4,90.7,moderate,120
TA 2,4,71.83,moderate,120
TA 2,4,71.64,moderate,120
TA 2,4,71.52,moderate,120
TA 2,4,71.5,moderate,120
TA 2,4,71.47,moderate,120
TA 2,4,63.45,moderate,120
TA 2,4,63.2,moderate,120
TA 2,4,63.2,moderate,120
TA 2,4,90.15,fresh,97
TA 2,4,85.39,fresh,97
TA 2,4,64.0,fresh,97
TA 2,4,63.82,fresh,97
TA 2,4,63.69,fresh,97
TA 2,4,63.23,fresh,97
TA 2,4,0.94,fresh,97
TA 2,4,44.6,fresh,97
TA 2,4,42.9,fresh,97
TA 2,4,42.89,fresh,97
TA 2,4,41.86,fresh,97
TA 2,4,24.49,fresh,97
TA 2,4,58.7,fresh,97
TA 2,4,56.45,fresh,97
TA 2,4,55.2,fresh,97
TA 2,4,53.35,fresh,97
TA 2,4,0.4,fresh,97
TA 2,4,96.31,fresh,97
TA 2,4,96.1,fresh,97
TA 2,4,95.06,fresh,97
TA 2,4,93.65,fresh,97
TA 2,4,91.62,fresh,97
TA 2,4,96.01,fresh,97
TA 2,4,94.28,fresh,97
TA 2,4,94.22,fresh,97
TA 2,4,91.29,fresh,97
TA 2,4,91.22,fresh,97
TA 2,4,97.36,fresh,97
TA 2,4,97.32,fresh,97
TA 2,4,96.08,fresh,97
TA 2,4,94.94,fresh,97
TA 2,4,93.94,fresh,97
TA 2,4,98.61,fresh,97
TA 2,4,97.94,fresh,97
TA 2,4,97.52,fresh,97
TA 2,4,97.45,fresh,97
TA 2,4,96.76,fresh,97
TA 2,4,60.35,fresh,97
TA 2,4,60.26,fresh,97
TA 2,4,59.96,fresh,97
TA 2,4,59.73,fresh,97
TA 2,4,27.2,fresh,97
TA 2,4,91.57,fresh,97
TA 2,4,90.0,fresh,97
TA 2,4,89.43,fresh,97
TA 2,4,89.31,fresh,97
TA 2,4,86.06,fresh,97
TA 2,4,77.84,fresh,97
TA 2,4,74.71,fresh,97
TA 2,4,49.52,fresh,97
TA 2,4,48.27,fresh,97
TA 2,4,48.23,fresh,97
TA 2,4,63.06,fresh,97
TA 2,4,62.99,fresh,97
TA 2,4,62.65,fresh,97
TA 2,4,62.38,fresh,97
TA 2,4,62.21,fresh,97
TA 2,4,98.8,fresh,97
TA 2,4,98.63,fresh,97
TA 2,4,98.61,fresh,97
TA 2,4,98.46,fresh,97
TA 2,4,98.33,fresh,97
TA 2,4,95.08,fresh,97
TA 2,4,94.99,fresh,97
TA 2,4,94.96,fresh,97
TA 2,4,94.66,fresh,97
TA 2,4,94.65,fresh,97
TA 2,4,91.32,fresh,97
TA 2,4,90.83,fresh,97
TA 2,4,90.59,fresh,97
TA 2,4,90.41,fresh,97
TA 2,4,90.21,fresh,97
TA 2,4,79.5,fresh,97
TA 2,4,78.29,fresh,97
TA 2,4,78.05,fresh,97
TA 2,4,76.25,fresh,97
TA 2,4,76.05,fresh,97
TA 2,4,78.07,fresh,97
TA 2,4,78.06,fresh,97
TA 2,4,77.3,fresh,97
TA 2,4,77.1,fresh,97
TA 2,4,76.37,fresh,97
TA 2,4,90.27,fresh,97
TA 2,4,90.13,fresh,97
TA 2,4,90.04,fresh,97
TA 2,4,89.82,fresh,97
TA 2,4,89.5,fresh,97
TA 2,4,89.58,fresh,97
TA 2,4,89.19,fresh,97
TA 2,4,89.18,fresh,97
TA 2,4,88.67,fresh,97
TA 2,4,88.59,fresh,97
TA 2,4,58.06,fresh,97
TA 2,4,57.64,fresh,97
TA 2,4,57.38,fresh,97
TA 2,4,57.38,fresh,97
TA 2,4,57.34,fresh,97
TA 2,4,71.86,moderate,102
TA 2,4,68.06,moderate,102
TA 2,4,65.75,moderate,102
TA 2,4,63.25,moderate,102
TA 2,4,63.23,moderate,102
TA 2,4,61.7,moderate,102
TA 2,4,57.85,moderate,102
TA 2,4,73.13,moderate,102
TA 2,4,72.92,moderate,102
TA 2,4,69.38,moderate,102
TA 2,4,67.69,moderate,102
TA 2,4,51.08,moderate,102
TA 2,4,96.41,moderate,102
TA 2,4,96.2,moderate,102
TA 2,4,94.37,moderate,102
TA 2,4,93.75,moderate,102
TA 2,4,92.16,moderate,102
TA 2,4,97.27,moderate,102
TA 2,4,94.53,moderate,102
TA 2,4,93.95,moderate,102
TA 2,4,92.49,moderate,102
TA 2,4,92.41,moderate,102
TA 2,4,8.0,moderate,102
TA 2,4,5.04,moderate,102
TA 2,4,4.99,moderate,102
TA 2,4,4.94,moderate,102
TA 2,4,4.92,moderate,102
TA 2,4,84.32,moderate,102
TA 2,4,5.39,moderate,102
TA 2,4,3.39,moderate,102
TA 2,4,3.34,moderate,102
TA 2,4,3.33,moderate,102
TA 2,4,96.22,moderate,102
TA 2,4,95.77,moderate,102
TA 2,4,95.48,moderate,102
TA 2,4,94.96,moderate,102
TA 2,4,94.7,moderate,102
TA 2,4,70.88,moderate,102
TA 2,4,70.88,moderate,102
TA 2,4,70.42,moderate,102
TA 2,4,70.3,moderate,102
TA 2,4,68.91,moderate,102
TA 2,4,87.78,moderate,102
TA 2,4,86.1,moderate,102
TA 2,4,85.43,moderate,102
TA 2,4,84.74,moderate,102
TA 2,4,84.71,moderate,102
TA 2,4,56.28,moderate,102
TA 2,4,56.23,moderate,102
TA 2,4,56.19,moderate,102
TA 2,4,55.97,moderate,102
TA 2,4,52.95,moderate,102
TA 2,4,81.66,moderate,102
TA 2,4,77.4,moderate,102
TA 2,4,72.98,moderate,102
TA 2,4,71.57,moderate,102
TA 2,4,71.14,moderate,102
TA 2,4,96.02,moderate,102
TA 2,4,95.56,moderate,102
TA 2,4,93.12,moderate,102
TA 2,4,91.62,moderate,102
TA 2,4,91.16,moderate,102
TA 2,4,97.9,moderate,102
TA 2,4,96.74,moderate,102
TA 2,4,95.05,moderate,102
TA 2,4,94.48,moderate,102
TA 2,4,90.32,moderate,102
TA 2,4,81.34,moderate,102
TA 2,4,81.06,moderate,102
TA 2,4,80.77,moderate,102
TA 2,4,80.45,moderate,102
TA 2,4,80.23,moderate,102
TA 2,4,98.18,moderate,102
TA 2,4,98.01,moderate,102
TA 2,4,97.95,moderate,102
TA 2,4,97.79,moderate,102
TA 2,4,97.62,moderate,102
TA 2,4,92.39,moderate,102
TA 2,4,90.39,moderate,102
TA 2,4,89.58,moderate,102
TA 2,4,88.23,moderate,102
TA 2,4,70.4,moderate,102
TA 2,4,90.9,moderate,102
TA 2,4,90.88,moderate,102
TA 2,4,90.55,moderate,102
TA 2,4,90.5,moderate,102
TA 2,4,90.19,moderate,102
TA 2,4,92.33,moderate,102
TA 2,4,92.24,moderate,102
TA 2,4,92.01,moderate,102
TA 2,4,91.36,moderate,102
TA 2,4,91.24,moderate,102
TA 2,4,92.97,moderate,102
TA 2,4,92.53,moderate,102
TA 2,4,92.28,moderate,102
TA 2,4,92.16,moderate,102
TA 2,4,91.9,moderate,102
TA 2,4,88.24,moderate,102
TA 2,4,86.66,moderate,102
TA 2,4,86.63,moderate,102
TA 2,4,84.96,moderate,102
TA 2,4,84.74,moderate,102
TA 2,4,79.68,moderate,93
TA 2,4,75.3,moderate,93
TA 2,4,55.97,moderate,93
TA 2,4,55.81,moderate,93
TA 2,4,55.7,moderate,93
TA 2,4,55.29,moderate,93
TA 2,4,8.4,moderate,93
TA 2,4,44.1,moderate,93
TA 2,4,42.42,moderate,93
TA 2,4,42.34,moderate,93
TA 2,4,41.31,moderate,93
TA 2,4,22.88,moderate,93
TA 2,4,48.62,moderate,93
TA 2,4,46.76,moderate,93
TA 2,4,45.73,moderate,93
TA 2,4,44.19,moderate,93
TA 2,4,0.52,moderate,93
TA 2,4,96.39,moderate,93
TA 2,4,96.18,moderate,93
TA 2,4,94.26,moderate,93
TA 2,4,93.73,moderate,93
TA 2,4,92.05,moderate,93
TA 2,4,81.12,moderate,93
TA 2,4,78.84,moderate,93
TA 2,4,78.21,moderate,93
TA 2,4,77.14,moderate,93
TA 2,4,77.07,moderate,93
TA 2,4,77.7,moderate,93
TA 2,4,77.68,moderate,93
TA 2,4,76.93,moderate,93
TA 2,4,76.84,moderate,93
TA 2,4,76.77,moderate,93
TA 2,4,92.84,moderate,93
TA 2,4,92.71,moderate,93
TA 2,4,92.58,moderate,93
TA 2,4,92.37,moderate,93
TA 2,4,92.26,moderate,93
TA 2,4,94.86,moderate,93
TA 2,4,94.78,moderate,93
TA 2,4,94.65,moderate,93
TA 2,4,94.49,moderate,93
TA 2,4,91.24,moderate,93
TA 2,4,65.48,moderate,93
TA 2,4,64.75,moderate,93
TA 2,4,64.5,moderate,93
TA 2,4,63.18,moderate,93
TA 2,4,47.79,moderate,93
TA 2,4,88.41,moderate,93
TA 2,4,86.62,moderate,93
TA 2,4,86.26,moderate,93
TA 2,4,72.58,moderate,93
TA 2,4,71.88,moderate,93
TA 2,4,97.36,moderate,93
TA 2,4,97.14,moderate,93
TA 2,4,97.08,moderate,93
TA 2,4,96.92,moderate,93
TA 2,4,96.75,moderate,93
TA 2,4,92.37,moderate,93
TA 2,4,92.22,moderate,93
TA 2,4,91.14,moderate,93
TA 2,4,91.12,moderate,93
TA 2,4,91.11,moderate,93
TA 2,4,92.29,moderate,93
TA 2,4,91.04,moderate,93
TA 2,4,86.2,moderate,93
TA 2,4,86.07,moderate,93
TA 2,4,85.97,moderate,93
TA 2,4,97.26,moderate,93
TA 2,4,97.17,moderate,93
TA 2,4,96.24,moderate,93
TA 2,4,95.78,moderate,93
TA 2,4,95.61,moderate,93
TA 2,4,98.79,moderate,93
TA 2,4,98.75,moderate,93
TA 2,4,98.71,moderate,93
TA 2,4,98.67,moderate,93
TA 2,4,98.66,moderate,93
TA 2,4,86.77,moderate,93
TA 2,4,86.71,moderate,93
TA 2,4,85.76,moderate,93
TA 2,4,85.75,moderate,93
TA 2,4,85.68,moderate,93
TA 2,4,92.35,moderate,93
TA 2,4,92.23,moderate,93
TA 2,4,91.65,moderate,93
TA 2,4,90.76,moderate,93
TA 2,4,90.5,moderate,93
TA 2,4,93.23,moderate,93
TA 2,4,91.7,moderate,93
TA 2,4,91.53,moderate,93
TA 2,4,24.13,moderate,93
TA 2,4,24.05,moderate,93
TA 2,4,61.51,moderate,93
TA 2,4,81.02,moderate,97
TA 2,4,76.56,moderate,97
TA 2,4,49.15,moderate,97
TA 2,4,48.6,moderate,97
TA 2,4,47.06,moderate,97
TA 2,4,27.5,moderate,97
TA 2,4,27.21,moderate,97
TA 2,4,65.64,moderate,97
TA 2,4,64.33,moderate,97
TA 2,4,63.13,moderate,97
TA 2,4,62.76,moderate,97
TA 2,4,29.26,moderate,97
TA 2,4,47.46,moderate,97
TA 2,4,47.32,moderate,97
TA 2,4,45.78,moderate,97
TA 2,4,44.66,moderate,97
TA 2,4,39.91,moderate,97
TA 2,4,95.27,moderate,97
TA 2,4,95.06,moderate,97
TA 2,4,94.11,moderate,97
TA 2,4,92.64,moderate,97
TA 2,4,90.89,moderate,97
TA 2,4,98.45,moderate,97
TA 2,4,96.67,moderate,97
TA 2,4,96.61,moderate,97
TA 2,4,93.61,moderate,97
TA 2,4,93.53,moderate,97
TA 2,4,89.07,moderate,97
TA 2,4,88.9,moderate,97
TA 2,4,87.68,moderate,97
TA 2,4,84.29,moderate,97
TA 2,4,84.29,moderate,97
TA 2,4,75.17,moderate,97
TA 2,4,74.48,moderate,97
TA 2,4,74.03,moderate,97
TA 2,4,73.5,moderate,97
TA 2,4,72.63,moderate,97
TA 2,4,93.27,moderate,97
TA 2,4,90.87,moderate,97
TA 2,4,90.07,moderate,97
TA 2,4,88.88,moderate,97
TA 2,4,87.84,moderate,97
TA 2,4,88.14,moderate,97
TA 2,4,87.67,moderate,97
TA 2,4,87.09,moderate,97
TA 2,4,86.76,moderate,97
TA 2,4,79.25,moderate,97
TA 2,4,82.5,moderate,97
TA 2,4,82.41,moderate,97
TA 2,4,82.37,moderate,97
TA 2,4,81.93,moderate,97
TA 2,4,81.91,moderate,97
TA 2,4,82.46,moderate,97
TA 2,4,80.63,moderate,97
TA 2,4,80.37,moderate,97
TA 2,4,80.07,moderate,97
TA 2,4,79.62,moderate,97
TA 2,4,99.07,moderate,97
TA 2,4,98.9,moderate,97
TA 2,4,98.84,moderate,97
TA 2,4,98.73,moderate,97
TA 2,4,98.56,moderate,97
TA 2,4,90.28,moderate,97
TA 2,4,88.38,moderate,97
TA 2,4,87.58,moderate,97
TA 2,4,81.5,moderate,97
TA 2,4,81.37,moderate,97
TA 2,4,80.87,moderate,97
TA 2,4,80.79,moderate,97
TA 2,4,73.94,moderate,97
TA 2,4,73.74,moderate,97
TA 2,4,73.55,moderate,97
TA 2,4,88.55,moderate,97
TA 2,4,88.53,moderate,97
TA 2,4,88.21,moderate,97
TA 2,4,88.16,moderate,97
TA 2,4,87.86,moderate,97
TA 2,4,98.85,moderate,97
TA 2,4,98.81,moderate,97
TA 2,4,98.57,moderate,97
TA 2,4,97.92,moderate,97
TA 2,4,97.72,moderate,97
TA 2,4,96.68,moderate,97
TA 2,4,95.05,moderate,97
TA 2,4,94.05,moderate,97
TA 2,4,94.01,moderate,97
TA 2,4,93.21,moderate,97
TA 2,4,91.08,moderate,97
TA 2,4,89.47,moderate,97
TA 2,4,89.42,moderate,97
TA 2,4,33.37,moderate,97
TA 2,4,33.28,moderate,97
TA 2,4,25.32,moderate,97
TA 2,4,25.0,moderate,97
TA 2,4,24.96,moderate,97
TA 2,4,24.94,moderate,97
TA 2,4,24.89,moderate,97
TA 2,4,43.88,moderate,97
TA 2,4,41.38,moderate,97
TA 2,4,59.19,moderate,97
TA 2,4,59.03,moderate,97
TA 2,4,59.02,moderate,97
TA 2,4,58.47,moderate,97
TA 2,4,7.08,moderate,97
TA 2,4,41.41,moderate,97
TA 2,4,41.11,moderate,97
TA 2,4,31.1,moderate,97
TA 2,4,29.91,moderate,97
TA 2,4,29.19,moderate,97
TA 2,4,87.61,moderate,97
TA 2,4,84.25,moderate,97
TA 2,4,82.57,moderate,97
TA 2,4,79.63,moderate,97
TA 2,4,5.21,moderate,97
TA 2,4,95.87,moderate,97
TA 2,4,95.65,moderate,97
TA 2,4,94.79,moderate,97
TA 2,4,93.22,moderate,97
TA 2,4,91.37,moderate,97
TA 2,4,96.7,moderate,97
TA 2,4,94.95,moderate,97
TA 2,4,94.9,moderate,97
TA 2,4,91.95,moderate,97
TA 2,4,91.87,moderate,97
TA 2,4,65.05,moderate,97
TA 2,4,56.42,moderate,97
TA 2,4,56.07,moderate,97
TA 2,4,55.33,moderate,97
TA 2,4,54.46,moderate,97
TA 2,4,77.35,moderate,97
TA 2,4,72.01,moderate,97
TA 2,4,62.92,moderate,97
TA 2,4,62.76,moderate,97
TA 2,4,61.18,moderate,97
TA 2,4,89.8,moderate,97
TA 2,4,89.21,moderate,97
TA 2,4,89.01,moderate,97
TA 2,4,88.74,moderate,97
TA 2,4,88.63,moderate,97
TA 2,4,75.77,moderate,97
TA 2,4,75.27,moderate,97
TA 2,4,75.15,moderate,97
TA 2,4,75.06,moderate,97
TA 2,4,74.92,moderate,97
TA 2,4,71.69,moderate,97
TA 2,4,71.2,moderate,97
TA 2,4,69.95,moderate,97
TA 2,4,69.77,moderate,97
TA 2,4,69.44,moderate,97
TA 2,4,56.35,moderate,97
TA 2,4,56.16,moderate,97
TA 2,4,56.08,moderate,97
TA 2,4,55.87,moderate,97
TA 2,4,55.65,moderate,97
TA 2,4,86.08,moderate,97
TA 2,4,85.1,moderate,97
TA 2,4,84.79,moderate,97
TA 2,4,83.58,moderate,97
TA 2,4,83.26,moderate,97
TA 2,4,66.53,moderate,97
TA 2,4,66.44,moderate,97
TA 2,4,66.15,moderate,97
TA 2,4,65.99,moderate,97
TA 2,4,65.73,moderate,97
TA 2,4,98.73,moderate,97
TA 2,4,98.56,moderate,97
TA 2,4,98.54,moderate,97
TA 2,4,98.39,moderate,97
TA 2,4,98.3,moderate,97
TA 2,4,98.17,moderate,97
TA 2,4,98.14,moderate,97
TA 2,4,97.81,moderate,97
TA 2,4,97.76,moderate,97
TA 2,4,97.37,moderate,97
TA 2,4,90.93,moderate,97
TA 2,4,87.98,moderate,97
TA 2,4,87.46,moderate,97
TA 2,4,87.22,moderate,97
TA 2,4,87.16,moderate,97
TA 2,4,91.16,moderate,97
TA 2,4,90.92,moderate,97
TA 2,4,90.6,moderate,97
TA 2,4,90.31,moderate,97
TA 2,4,90.23,moderate,97
TA 2,4,56.68,moderate,97
TA 2,4,56.39,moderate,97
TA 2,4,56.22,moderate,97
TA 2,4,56.21,moderate,97
TA 2,4,56.1,moderate,97
TA 2,4,95.47,moderate,97
TA 2,4,94.89,moderate,97
TA 2,4,94.88,moderate,97
TA 2,4,93.93,moderate,97
TA 2,4,92.98,moderate,97
TA 2,4,62.81,moderate,90
TA 2,4,59.36,moderate,90
TA 2,4,53.35,moderate,90
TA 2,4,53.2,moderate,90
TA 2,4,53.1,moderate,90
TA 2,4,52.71,moderate,90
TA 2,4,7.47,moderate,90
TA 2,4,40.12,moderate,90
TA 2,4,39.66,moderate,90
TA 2,4,30.99,moderate,90
